UniqueCount	AmbigCount
0	562
0	2081
12	1274
11	6210
29	1613
0	4257
57	761
69	176
13	3377
1	4331
0	1766
0	426
1	1621
0	1454
12	1641
145	179
143	257
146	3377
7	3037
5	945
13	3699
35	286
92	1
75	2
87	277
195	237
63	5214
0	4417
303	0
107	2860
92	253
15	7793
0	9010
0	9382
0	7982
0	9355
0	7050
34	375
2	1038
36	1214
42	1400
0	3099
2	3543
0	3046
0	3582
0	3495
0	2851
9	5627
0	2278
0	1366
185	140
105	3906
0	767
2	1961
0	609
0	1219
0	1315
206	0
0	1858
0	1181
0	1330
12	1778
162	1156
0	832
328	580
408	424
85	873
264	449
0	8805
0	8746
0	1777
27	544
250	3490
111	650
125	3603
63	3339
126	3032
272	756
330	756
147	2139
0	2236
42	1896
0	264
5	2022
120	477
40	1501
216	138
6	1902
26	566
682	117
104	117
43	1885
22	2648
0	2978
88	3205
83	2786
0	2978
558	6
0	138
310	245
149	293
79	0
162	0
72	10277
86	10258
70	10243
176	733
49	434
123	25
244	26
85	6621
160	3815
76	7798
99	7909
0	1186
13	848
251	9
27	603
0	637
726	1282
11167	12577
919	8210
579	19
634	3669
3220	10625
121	1046
183	1091
71	235
66	4
224	179
217	101
1121	1101
63	1098
57	760
36	626
141	298
200	0
45	4682
0	4375
0	4414
0	4721
322	4625
24	3369
1	4296
997	214
328	214
100	30
2116	4421
44	407
0	4421
51	424
111	21
22	861
67	861
149	682
80	1131
4	3378
58	3119
73	587
170	4
22	65
128	49
88	287
80	914
60	975
46	911
51	933
133	1041
262	1089
223	299
1526	19854
197	20249
1752	2894
0	7493
11	6282
0	6907
1	7377
47	6621
71	5967
0	5859
255	844
63	5168
188	3145
117	239
114	483
247	2222
106	772
97	0
155	18
112	0
650	380
154	380
388	2423
845	2099
0	930
14	562
80	525
15	265
3260	0
0	2445
45	2266
62	492
0	9273
0	9344
3	9344
147	258
77	266
104	3134
224	1592
701	2255
6	2297
106	1884
29	2256
4	708
12	771
127	280
80	3745
0	3951
45	3808
334	3634
115	257
570	608
110	240
115	2723
263	982
42	2987
17	3190
26	2990
119	54
60	81
108	1140
53	719
90	848
102	118
160	715
0	214
86	627
0	5418
77	5820
104	5557
73	5313
0	5161
281	5229
16	4497
65	1358
100	5083
9	1874
39	1703
154	270
67	2151
185	34
82	34
119	35
166	57
39	5215
83	5216
97	0
8	935
13	917
46	696
177	581
95	354
574	163
0	6878
0	6585
0	7051
0	7256
37	6356
0	7231
0	6877
43	3857
214	0
744	0
990	0
166	0
537	0
123	0
50	0
520	0
270	0
168	0
215	0
301	0
116	0
136	0
314	0
111	0
276	0
99	0
198	0
105	0
171	0
56	0
89	0
90	0
164	0
40	0
69	0
164	0
114	0
118	0
360	0
100	0
129	0
274	0
114	0
133	5408
158	66
67	5347
169	2983
236	153
435	870
111	999
496	10660
1138	10527
546	388
5888	10287
0	5520
35	5105
105	5027
351	2392
350	21
83	1142
4188	515
85	208
151	276
220	137
566	5
127	5
66	962
111	866
45	910
151	9
2815	699
190	34
165	0
203	1986
128	283
0	4502
0	2939
0	3603
107	2357
4	3255
68	3478
81	40
301	1053
549	3234
39	248
23	1401
642	398
130	197
26	307
21	280
91	935
145	1101
250	0
120	1277
1	2585
96	1726
42	565
43	948
138	1207
38	665
22	11774
0	11772
0	5544
0	11577
0	11979
3	8370
26	359
232	23
49	531
0	3766
11	839
14	4942
689	2975
39	4302
590	2121
67	3271
170	0
68	55
15	1828
109	1633
62	695
18	673
24	543
75	587
65	1564
122	116
259	1666
580	828
123	827
10	191
0	2795
367	4503
0	4491
40	173
37	3758
44	1969
0	1610
0	1981
60	1096
0	687
123	7104
205	1976
81	1064
146	3387
31	1036
311	3135
42	529
186	1362
360	726
43	726
90	0
1786	317
33	317
1055	16600
2569	6282
406	17450
914	10136
108	16937
784	0
81	103
122	2186
41	57
287	230
30	1838
35	304
75	539
92	1
121	65
213	22
212	1395
17	1141
0	1384
79	1123
2	5719
75	5671
44	5713
139	5503
370	2
283	1
84	41
148	534
406	3105
233	570
189	36
28	647
76	1989
34	1822
146	1547
233	4
236	829
79	719
170	18849
212	159
113	5507
469	14293
40	19174
371	13240
133	130
0	12511
155	2120
163	9
242	3
0	2020
91	1529
0	1473
0	1656
28	2264
131	4034
0	2742
101	1306
0	2462
316	0
146	3287
104	4431
45	4467
1	5405
63	3719
37	1719
131	2473
1	3940
132	3776
30	2974
140	850
105	268
130	708
13	3927
2	3415
159	905
101	3347
74	2428
151	355
94	775
105	357
0	990
95	3377
0	2685
100	3554
100	1485
52	258
112	49
37	1166
23	1120
200	91
38	796
88	931
164	171
167	0
220	0
17	13206
208	905
18	519
3872	16839
0	16178
58	14481
0	16490
0	16280
0	13365
0	15165
96	370
41	2905
0	10303
292	0
88	8942
330	1602
268	95
95	1418
43	1346
220	0
206	771
172	79
0	51
0	1416
80	1365
0	2064
0	1363
30	608
0	2011
81	751
83	101
56	312
70	266
629	725
70	797
53	105
106	104
66	68
205	137
34	323
42	0
34	167
25	980
57	938
41	1001
566	1586
74	1581
2778	0
630	0
4	1864
0	1189
3	1339
24	792
0	848
0	1778
0	405
0	9143
0	9106
31	8682
14	9377
0	9050
35	2326
2	1056
33	1163
565	112
90	0
26	6614
0	7000
0	6776
169	6586
196	7009
45	6695
70	6585
10	6576
0	6744
69	6639
43	761
496	291
102	59
108	3456
109	3456
0	9002
36	7581
116	7614
79	2355
66	2266
133	305
174	3301
644	0
91	1346
79	0
188	507
367	254
58	99
45	0
272	0
1304	0
164	253
203	5508
58	4274
107	5734
48	5276
389	2730
119	486
13	2586
13	2271
20	2515
29	2242
2	1575
3	1467
30	742
41	1039
12	436
285	0
107	192
14	602
272	983
41	886
202	523
92	582
702	0
123	215
1577	910
22	148
615	547
238	507
0	5274
49	5122
150	0
365	102
174	146
78	1169
107	1068
31	1170
49	641
288	913
92	687
716	321
305	304
128	17
57	2697
145	3085
143	3080
18	2874
101	2874
145	0
394	729
234	2166
1443	2167
34	1289
222	0
51	4962
15	4961
448	4678
195	296
104	493
138	477
273	350
10	2118
36	1996
216	2118
1044	2421
23	2576
46	539
29	855
7	859
161	813
137	109
119	211
38	1692
46	9711
46	9379
0	6353
70	9280
0	16690
72	1699
61	3602
80	1569
15	5745
345	1429
367	16883
227	838
0	17375
70	16740
121	199
73	3
303	14789
54	1211
110	1219
77	1306
55	3600
43	1009
44	1474
153	738
836	1793
0	3344
353	2817
48	867
41	919
142	1238
94	987
199	0
31	375
68	329
46	18
257	715
46	715
81	9337
134	10598
117	15095
99	12391
0	11917
137	15175
82	11862
29	760
1	2151
9	12364
0	17157
2992	16601
97	46
21	5983
11	8087
133	6025
91	6326
18	7739
627	894
315	640
68	3512
23	3254
13	7056
1514	1663
5101	1845
107	1845
184	0
81	534
52	759
13	663
33	421
10	258
9	164
44	158
9	6254
79	5470
39	533
10	1442
992	5849
339	261
144	128
45	5422
112	5059
25	2091
0	5784
19	5985
41	1340
57	751
0	18346
0	17883
21	18504
74	16960
0	18811
0	19033
0	18420
0	19002
37	5247
21	6454
77	2969
135	2908
13	3695
171	3567
63	1441
439	5
86	2998
69	3002
166	479
120	838
437	1017
96	426
107	712
12	628
73	612
932	11993
97	8165
2623	12283
63	12302
30	280
42	1370
98	590
71	3390
135	3871
135	4022
34	3750
36	4027
113	0
328	460
160	251
116	0
29	2601
353	3659
46	2864
30	2373
82	3236
6	1842
32	1436
14	1374
130	1594
60	1248
47	904
27	1240
49	438
93	946
85	218
1	341
32	653
26	497
309	235
88	324
28	1497
47	2911
101	3113
18	3716
0	3716
74	978
67	2482
251	2100
136	229
0	423
53	2487
37	1272
18	3218
97	0
112	344
29	3368
31	2415
173	1297
97	484
77	478
40	202
356	87
0	450
91	56
109	2393
94	2814
0	3200
9	3995
0	4179
51	1126
192	146
266	2553
80	1147
33	713
108	207
23	1446
128	398
61	1191
50	583
176	653
0	1213
155	558
101	687
184	600
17	544
67	517
185	0
21	2038
11	1671
48	679
36	591
58	1268
122	2048
1	1256
42	4
57	438
6513	5372
236	0
69	5371
74	5372
48	5371
7	5050
365	633
127	574
146	59
76	365
125	303
90	352
92	287
880	4696
6	4696
58	4138
0	4046
70	3433
1894	3333
105	155
58	1225
106	1005
17	3039
20	1557
28	1313
41	0
390	728
266	203
47	960
60	960
28	752
21	960
438	2844
58	537
119	524
100	7
729	7
227	4
111	554
350	2293
15	657
230	149
14	421
737	70
169	1198
68	532
230	120
87	6476
35	1160
80	336
128	5310
38	5925
66	1663
120	123
11	1596
1	750
564	127
50	0
256	4435
73	3723
192	0
387	440
112	62
15	3524
26	3478
65	192
0	2599
160	2533
160	37
169	660
1024	0
2	56
79	154
99	132
69	1971
83	1971
76	5584
1257	7236
38	14840
59	17283
121	15951
117	17038
0	17669
0	15665
0	14842
0	12238
115	286
48	497
21	1295
36	272
123	1239
71	625
10	7931
11	10687
388	10596
326	7242
42	8435
339	2233
50	780
160	0
65	9855
0	11066
53	9456
63	9310
85	575
124	271
164	16
252	150
0	9997
168	9543
0	9772
0	9318
105	2349
44	2374
239	1448
273	1887
63	2353
58	2003
168	325
30	284
25	4034
160	154
116	7716
46	7713
30	7683
70	996
0	7889
0	7839
147	7683
176	6948
102	6507
130	998
384	1594
168	193
6	218
16	218
76	100
101	260
23	223
85	226
165	0
20	4660
0	4661
137	4683
374	2662
14	4034
83	4284
227	4350
27	2065
89	197
15	860
5	2716
80	411
173	2549
286	432
195	658
110	2577
45	2359
285	2508
1272	1121
106	1466
23	918
577	1
95	86
40	2536
120	0
83	191
398	2579
215	38
210	0
119	82
163	1109
34	400
18	13474
102	13605
93	13983
27	13485
431	127
37	13072
39	11420
68	13619
87	12972
32	13251
30	13169
24	12719
39	13648
38	12768
0	13883
104	12983
62	12655
39	12678
29	11432
16	12964
23	12717
18	13127
41	2768
38	11606
698	9702
150	107
33	1408
102	2046
9	2158
12	2007
49	771
12	629
220	423
179	1110
43	1115
1117	17
25	591
2	3030
95	2953
38	114
295	260
153	0
0	1326
132	360
41	358
202	103
159	31
22	562
27	7791
0	9009
0	9429
0	7981
17	9370
0	938
189	1774
166	1921
2	1039
82	1702
84	795
207	13
63	1723
12	1550
53	1249
65	1038
261	0
0	2910
2	2701
4	3543
0	3506
2	5850
8	2830
23	3050
1	3583
27	1354
143	3906
0	767
10	1961
91	1737
0	609
38	1323
0	1808
161	2860
75	0
52	316
107	108
28	298
368	545
102	545
344	1875
142	1875
129	3545
48	8654
1	9649
109	978
269	5
116	269
206	0
106	1566
227	3518
43	272
60	2210
24	1201
0	3408
27	1290
35	9116
28	2186
67	1998
78	1273
155	180
8	2840
82	2865
78	3433
970	3412
68	354
55	3517
205	719
153	269
376	0
97	3317
14	2822
28	10638
102	0
74	292
29	9161
39	9163
78	647
285	10504
56	9661
24	2161
138	3
101	402
39	2160
46	452
0	5142
123	3787
91	408
572	2696
135	450
214	750
61	8814
130	6574
58	149
98	101
824	6568
4	1004
0	943
32	919
96	972
134	487
0	4435
28	3038
79	186
15	295
25	3642
5	945
122	530
2	4368
254	387
443	977
258	2442
11	1988
0	1458
17	1647
0	2965
0	1621
595	462
70	257
107	1266
673	1019
119	14
570	0
1	1798
1777	6375
489	5945
0	5597
75	403
326	1328
0	1584
36	723
913	2541
198	1683
167	1915
89	1021
2	1449
0	5165
181	5287
125	1182
466	5795
0	46
64	797
162	5409
0	4364
57	1158
0	4023
0	4237
31	1185
242	1079
34	541
159	988
674	848
50	1288
0	1271
77	64
34	9434
23	408
70	9433
121	7929
55	8549
30	8604
21	2639
131	962
2113	0
0	4390
3	4390
40	3184
150	2113
219	0
515	46
121	46
261	0
212	818
489	644
129	40
689	0
246	336
442	138
157	0
245	136
107	31
93	106
541	208
556	0
80	0
147	0
444	0
105	0
314	0
127	0
190	3005
1042	2660
29	1014
126	995
64	514
25	685
123	194
49	279
200	115
23	190
172	0
544	0
179	2785
24	3058
173	3052
26	2866
138	7
230	236
40	1839
57	2338
63	1871
106	354
93	12
128	148
136	30
350	41686
134	67373
216	67377
748	56871
5075	65229
198	67458
416	71465
264	65915
0	71330
1278	7305
0	19153
2695	1314
597	8891
508	8346
262	7222
413	4093
958	3017
1792	2574
149	3375
1000	495
293	1402
3067	2260
952	2290
692	2720
96	900
21	1168
154	469
121	659
81	263
141	41
452	181
0	14259
88	13562
0	13810
0	14259
59	9356
0	15195
11	1178
66	81
0	48
0	13031
0	14726
191	55
104	81
203	4287
503	5103
0	5512
0	5263
146	4898
0	4016
19	457
3	736
0	386
108	677
124	1167
51	838
35	839
58	545
52	7174
78	7471
307	7471
85	5081
69	355
71	939
413	1465
555	749
106	2738
388	0
38	1829
180	228
319	2932
80	2398
114	2248
25	732
0	826
190	0
154	103
196	0
90	3942
95	0
162	6
159	686
34	509
35	587
209	272
69	374
311	29
273	3474
5	3977
26	3522
0	2421
286	0
318	238
109	0
50	3076
0	1955
74	1098
69	542
55	3485
53	2597
78	0
120	0
80	621
35	2537
5	1007
279	4576
0	5765
150	670
10	5724
114	5168
110	0
128	148
192	623
35	122
193	938
140	3303
96	3793
108	3798
57	172
0	3953
65	3298
89	410
134	99
114	1
274	1
104	1173
815	1173
141	4105
91	1580
123	7075
69	212
45	6992
5	4422
83	3750
60	0
0	1717
49	1338
62	241
3	6988
71	3939
279	4926
262	4808
48	6988
8	778
172	271
161	2
129	129
86	4
18	1059
0	676
114	445
0	1342
86	562
60	149
53	910
48	965
236	1052
162	1969
29	1231
42	3602
0	3810
595	2982
49	3447
19	726
175	1702
195	1683
200	7443
170	899
107	7263
58	585
31	530
58	351
42	443
184	0
108	10030
88	5692
132	5185
0	5584
40	10213
16	3415
89	3793
383	1113
435	1008
947	433
110	3313
58	3265
46	471
206	413
175	100
293	4905
84	3993
87	4005
0	5038
57	2233
236	4831
185	2186
0	2310
53	4188
69	2542
20	1948
0	2297
45	1061
64	569
60	163
1691	2217
